station_mac,first_seen,manufacturer,power,probed_ssid,last_seen,riot_id,current_ap_bssid,current_ap_essid,poweron_mac,fip_essid,time
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-59,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T11:26:35-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-57,,2015-10-20T11:26:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-53,,2015-10-20T11:26:40-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-53,,2015-10-20T11:26:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T11:26:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-49,,2015-10-20T11:26:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-53,SODET,2015-10-20T11:26:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T11:26:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351205
14:2D:27:E2:00:09,2015-10-20T10:32:24-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-85,SDEC,2015-10-20T11:26:52-03:00,001,C8:3A:35:23:6F:F0,\u0000\u0000\u0000\u0000,,,1445351215
8C:3A:E3:66:A8:5E,2015-10-20T11:24:44-03:00,LG Electronics,-89,,2015-10-20T11:26:43-03:00,001,52:91:F9:DE:71:C6,"",,,1445351215
68:94:23:F6:A4:53,2015-10-20T10:30:31-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-83,sgpNET,2015-10-20T11:26:47-03:00,001,,,,,1445351215
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-79,,2015-10-20T11:26:50-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
E4:8B:7F:EB:95:D1,2015-10-20T10:37:32-03:00,Apple,-69,SODET,2015-10-20T11:26:44-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-65,,2015-10-20T11:26:49-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-63,,2015-10-20T11:26:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-51,SODET,2015-10-20T11:26:50-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
F4:F1:E1:7C:25:02,2015-10-20T10:29:51-03:00,Motorola Mobility LLC,-59,,2015-10-20T11:26:53-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-59,,2015-10-20T11:26:51-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T11:26:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-53,,2015-10-20T11:26:45-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-55,,2015-10-20T11:26:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T11:26:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351215
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-83,,2015-10-20T11:24:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
B4:62:93:3E:35:CD,2015-10-20T11:24:12-03:00,"Samsung Electronics Co.,Ltd",-79,GVT-FE46,2015-10-20T11:24:32-03:00,001,7C:4F:B5:E8:FE:45,"",,,1445351074
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-71,,2015-10-20T11:24:26-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-61,,2015-10-20T11:24:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-61,SODET,2015-10-20T11:24:30-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
F4:F1:E1:7C:25:02,2015-10-20T10:29:51-03:00,Motorola Mobility LLC,-57,,2015-10-20T11:24:29-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,SODET,2015-10-20T11:24:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-51,,2015-10-20T11:24:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-47,,2015-10-20T11:24:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T11:24:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-45,,2015-10-20T11:24:32-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351074
34:FC:EF:D2:57:E3,2015-10-20T10:33:33-03:00,Unknown,-89,sgpNET,2015-10-20T11:24:38-03:00,001,,,,,1445351084
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-81,,2015-10-20T11:24:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-85,,2015-10-20T11:24:34-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-63,,2015-10-20T11:24:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-63,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T11:24:35-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
F4:F1:E1:7C:25:02,2015-10-20T10:29:51-03:00,Motorola Mobility LLC,-63,,2015-10-20T11:24:35-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-53,SODET,2015-10-20T11:24:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T11:24:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-51,,2015-10-20T11:24:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T11:24:42-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351084
8C:3A:E3:66:A8:5E,2015-10-20T11:24:44-03:00,LG Electronics,-93,,2015-10-20T11:24:49-03:00,001,52:91:F9:DE:71:C6,"",,,1445351094
D0:22:BE:2C:30:72,2015-10-20T11:24:47-03:00,"Samsung Electro Mechanics co.,LTD.",-89,,2015-10-20T11:24:47-03:00,001,,,,,1445351094
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-87,,2015-10-20T11:24:50-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-81,,2015-10-20T11:24:50-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
38:2D:D1:7E:9E:B3,2015-10-20T10:30:14-03:00,"Samsung Electronics Co.,Ltd",-83,,2015-10-20T11:24:46-03:00,001,,,,,1445351094
2C:59:E5:BE:1B:43,2015-10-20T10:29:38-03:00,Hewlett Packard,-63,,2015-10-20T11:24:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-57,,2015-10-20T11:24:51-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-57,,2015-10-20T11:24:44-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-55,SODET,2015-10-20T11:24:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T11:24:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-51,,2015-10-20T11:24:46-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-51,,2015-10-20T11:24:44-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
40:0E:85:2C:A9:7C,2015-10-20T10:34:07-03:00,"Samsung Electro Mechanics co.,LTD.",-51,SODET,2015-10-20T11:24:49-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-45,,2015-10-20T11:24:52-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445351094
88:32:9B:7E:FD:8D,2015-10-20T11:24:50-03:00,"Samsung Electro Mechanics co.,LTD.",-75,,2015-10-20T11:24:50-03:00,001,,,,,1445351094
14:2D:27:E2:00:09,2015-10-20T10:32:24-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-83,SDEC,2015-10-20T15:38:02-03:00,001,C8:3A:35:23:6F:F0,SDEC,,,1445366284
F4:F1:E1:84:E1:54,2015-10-20T10:54:01-03:00,Motorola Mobility LLC,-89,"sgpNET,RioMar",2015-10-20T15:37:59-03:00,001,,,,,1445366284
60:FA:CD:40:EB:2A,2015-10-20T15:37:54-03:00,Apple,-83,,2015-10-20T15:37:54-03:00,001,,,,,1445366284
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-63,"SODET,IKW-WIFI",2015-10-20T15:37:55-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366284
60:BE:B5:96:0C:DB,2015-10-20T11:03:05-03:00,Motorola Mobility LLC,-61,"Rangel wifi 2,rafael,HELIO,Tavares Wi-Fi,SODET,genomika-sala02,freda,Nexos_2,Rangel wifi,GVT-9F6F",2015-10-20T15:37:54-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366284
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-53,,2015-10-20T15:38:01-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366284
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T15:38:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366284
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-49,SODET,2015-10-20T15:37:56-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366284
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-47,,2015-10-20T15:38:02-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366284
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-71,SODET,2015-10-20T15:38:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366294
14:2D:27:E2:00:09,2015-10-20T10:32:24-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-91,SDEC,2015-10-20T15:38:04-03:00,001,C8:3A:35:23:6F:F0,SDEC,,,1445366294
60:FA:CD:40:EB:2A,2015-10-20T15:37:54-03:00,Apple,-85,,2015-10-20T15:38:09-03:00,001,,,,,1445366294
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-65,"SODET,IKW-WIFI",2015-10-20T15:38:04-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366294
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-53,"SODET,IKW-WIFI",2015-10-20T15:38:04-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366294
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-51,SODET,2015-10-20T15:38:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366294
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T15:38:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366294
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-47,,2015-10-20T15:38:12-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366294
04:0C:CE:75:D3:68,2015-10-20T15:27:25-03:00,Apple,-85,,2015-10-20T15:38:22-03:00,001,,,,,1445366304
60:FA:CD:40:EB:2A,2015-10-20T15:37:54-03:00,Apple,-89,,2015-10-20T15:38:19-03:00,001,,,,,1445366304
50:B7:C3:C8:BA:DE,2015-10-20T11:50:50-03:00,"Samsung Electronics CO., LTD",-77,sgpNET,2015-10-20T15:38:21-03:00,001,,,,,1445366304
68:94:23:F6:A4:53,2015-10-20T10:30:31-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-77,sgpNET,2015-10-20T15:38:18-03:00,001,,,,,1445366304
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-55,SODET,2015-10-20T15:38:20-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366304
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-65,"SODET,IKW-WIFI",2015-10-20T15:38:19-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366304
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-51,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T15:38:17-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366304
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-49,,2015-10-20T15:38:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366304
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-49,SODET,2015-10-20T15:38:16-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366304
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-47,,2015-10-20T15:38:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366304
DC:A9:71:1D:78:A1,2015-10-20T10:32:49-03:00,Intel Corporate,-89,sgpNET,2015-10-20T15:46:33-03:00,001,,,,,1445366800
7C:E9:D3:CA:9D:C4,2015-10-20T10:29:38-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-57,"SODET,IKW-WIFI",2015-10-20T15:46:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-89,SODET,2015-10-20T15:46:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-65,"SODET,IKW-WIFI",2015-10-20T15:46:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T15:46:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-51,,2015-10-20T15:46:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
F0:27:65:58:21:84,2015-10-20T10:30:02-03:00,"Murata Manufactuaring Co.,Ltd.",-51,SODET,2015-10-20T15:46:31-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-47,SODET,2015-10-20T15:46:31-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-47,,2015-10-20T15:46:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366800
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-81,SODET,2015-10-20T15:46:46-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366810
48:86:E8:7E:AD:34,2015-10-20T15:31:59-03:00,Microsoft Corporation,-89,"Veiga,Vinicius",2015-10-20T15:46:38-03:00,001,,,,,1445366810
14:A3:64:30:E4:45,2015-10-20T15:32:54-03:00,"Samsung Electronics Co.,Ltd",-81,TIM Wi-Fi SIM,2015-10-20T15:46:40-03:00,001,,,,,1445366810
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-67,"SODET,IKW-WIFI",2015-10-20T15:46:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366810
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-57,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T15:46:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366810
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-49,,2015-10-20T15:46:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366810
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-51,,2015-10-20T15:46:43-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366810
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-49,,2015-10-20T15:46:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366810
00:22:FB:52:E4:F6,2015-10-20T10:30:33-03:00,Intel Corporate,-79,sgpNET,2015-10-20T15:46:56-03:00,001,,,,,1445366820
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-89,"_VIRACOPOS GRATIS - LINKTEL,Cyber,IONE 3 ANDAR,WifiLab-Irineu,GVT-A4F0,La Cantina,CINUFPE,Escola Irineu de Pontes Vieira,CONTAB,WiFi Gratis - NET Virtua",2015-10-20T15:46:55-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366820
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-85,SODET,2015-10-20T15:46:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366820
50:B7:C3:C8:BA:DE,2015-10-20T11:50:50-03:00,"Samsung Electronics CO., LTD",-83,sgpNET,2015-10-20T15:46:55-03:00,001,,,,,1445366820
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-69,"SODET,IKW-WIFI",2015-10-20T15:46:54-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366820
44:80:EB:B9:BA:C0,2015-10-20T10:29:42-03:00,Unknown,-55,"SODET,TIM Wi-Fi SIM,CLARO-WIFI,Personal EAP,MOVISTAR WIFI,VIVO-WIFI,GVT-809E,TSI@ccess-38601 (4141-2433),SODET SP,WZ-HOTEIS",2015-10-20T15:46:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366820
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-51,,2015-10-20T15:46:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366820
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-45,,2015-10-20T15:46:56-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366820
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-47,SODET,2015-10-20T15:46:57-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445366820
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-89,"SODET,IKW-WIFI",2015-10-20T16:15:22-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368528
84:10:0D:D0:45:DA,2015-10-20T12:54:57-03:00,Unknown,-91,TACARUNA,2015-10-20T16:15:27-03:00,001,52:91:F9:DE:71:C6,"",,,1445368528
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-67,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T16:15:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368528
2C:F0:EE:F2:48:13,2015-10-20T10:30:59-03:00,Apple,-59,SODET,2015-10-20T16:15:24-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368528
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T16:15:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368528
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T16:15:27-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368528
20:A9:9B:6B:B2:84,2015-10-20T15:15:01-03:00,Microsoft Corporation,-89,"Seu_Boteco_Cliente,galetus-cliente,GVT-BB3B,Shopping Guararapes",2015-10-20T16:15:31-03:00,001,,,,,1445368539
84:10:0D:D0:45:DA,2015-10-20T12:54:57-03:00,Unknown,-75,TACARUNA,2015-10-20T16:15:37-03:00,001,52:91:F9:DE:71:C6,"",,,1445368539
38:59:F9:29:E7:C7,2015-10-20T10:30:17-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-83,sgpNET,2015-10-20T16:15:31-03:00,001,,,,,1445368539
70:14:A6:37:D4:E9,2015-10-20T12:04:21-03:00,Unknown,-79,SODET,2015-10-20T16:15:30-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368539
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-77,"Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ClaudiaValeria,SODET,WifiLab-Irineu,GVT-A4F0,La Cantina",2015-10-20T16:15:29-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368539
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-65,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T16:15:36-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368539
14:1A:A3:6C:7C:80,2015-10-20T10:29:54-03:00,Motorola Mobility LLC,-63,SODET,2015-10-20T16:15:31-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368539
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-49,,2015-10-20T16:15:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368539
E0:75:7D:84:32:0B,2015-10-20T10:29:44-03:00,Motorola Mobility LLC,-51,,2015-10-20T16:15:30-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368539
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-45,,2015-10-20T16:15:37-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368539
00:80:92:B7:C7:1B,2015-10-20T10:29:57-03:00,"Silex Technology, Inc.",-49,,2015-10-20T16:15:45-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
DC:A9:71:1D:78:A1,2015-10-20T10:32:49-03:00,Intel Corporate,-89,sgpNET,2015-10-20T16:15:42-03:00,001,,,,,1445368549
8C:3A:E3:09:8C:83,2015-10-20T10:29:38-03:00,LG Electronics,-83,"SODET,IKW-WIFI",2015-10-20T16:15:43-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
84:10:0D:D0:45:DA,2015-10-20T12:54:57-03:00,Unknown,-87,TACARUNA,2015-10-20T16:15:45-03:00,001,52:91:F9:DE:71:C6,"",,,1445368549
5C:51:88:D4:43:F1,2015-10-20T10:30:15-03:00,Unknown,-71,"Cetuati,CINUFPE,CINGUESTS,UFPE Livre,CIn-GUESTS2,ClaudiaValeria,SODET,WifiLab-Irineu,GVT-A4F0,La Cantina",2015-10-20T16:15:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
C8:6F:1D:0E:47:96,2015-10-20T10:46:03-03:00,Apple,-75,"IKW-WIFI,SODET",2015-10-20T16:15:41-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
9C:D9:17:E0:7B:29,2015-10-20T10:31:33-03:00,Motorola Mobility LLC,-63,"SODET,Milkyway,Milkyway N,MPL Chromecast",2015-10-20T16:15:43-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
68:17:29:50:0B:04,2015-10-20T10:29:39-03:00,Intel Corporate,-53,,2015-10-20T16:15:47-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
C0:BD:D1:E7:5B:03,2015-10-20T10:30:15-03:00,"Samsung Electro Mechanics co., LTD.",-45,SODET,2015-10-20T16:15:44-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
68:17:29:00:30:48,2015-10-20T10:29:38-03:00,Intel Corporate,-43,,2015-10-20T16:15:46-03:00,001,DC:9F:DB:B2:56:65,SODET,,,1445368549
14:2D:27:E2:00:09,2015-10-20T10:32:24-03:00,"Hon Hai Precision Ind. Co.,Ltd.",-89,SDEC,2015-10-20T11:41:55-03:00,001,C8:3A:35:23:6F:F0,\u0000\u0000\u0000\u0000,,,1445352124
